,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,context_annotations,created_at,id,public_metrics,tweet text,# likes,# retweets,# replies,# quotes,links,# Reactions,Countries from text,Link Text,Final Countries,Income Level
2257,2257,2257,2257,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '852219717016141824', 'name': 'College life', 'description': 'College Life'}}]",2021-03-26 00:03:37+00:00,1.38E+18,"{'retweet_count': 363, 'reply_count': 160, 'like_count': 3182, 'quote_count': 108}",Rutgers University is requiring students attending classes in person this fall to be vaccinated against Covid-19,3182,363,160,108,https://t.co/dVNVfXBoft,3813,[],,['United States'],[]
2258,2258,2258,2258,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '999041789460860928', 'name': 'Brian Kemp', 'description': 'Candidate for Governor of Georgia, Brian Kemp'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '999041789460860928', 'name': 'Brian Kemp', 'description': 'Candidate for Governor of Georgia, Brian Kemp'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-25 23:09:08+00:00,1.38E+18,"{'retweet_count': 199, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @CNNPolitics: JUST IN: Republican Gov. Brian Kemp has signed a bill imposing new voting restrictions, making Georgia the first battlegro…",0,199,0,0,,199,['Georgia'],,['Georgia'],[]
2259,2259,2259,2259,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '999041789460860928', 'name': 'Brian Kemp', 'description': 'Candidate for Governor of Georgia, Brian Kemp'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '999041789460860928', 'name': 'Brian Kemp', 'description': 'Candidate for Governor of Georgia, Brian Kemp'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-25 21:51:00+00:00,1.38E+18,"{'retweet_count': 263, 'reply_count': 397, 'like_count': 689, 'quote_count': 231}",The GOP-controlled Georgia Senate has passed a sweeping bill that would restrict voting access. Gov. Brian Kemp will sign it tonight. ,689,263,397,231,https://t.co/ohCPgROLKu,1580,[],,['Georgia'],[]
2260,2260,2260,2260,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596157251587', 'name': 'Government/Education'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597226729473', 'name': 'Non-profit'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044311823', 'name': 'United Nations', 'description': 'Global conversation about the United Nations and all related efforts.'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '10044311823', 'name': 'United Nations', 'description': 'Global conversation about the United Nations and all related efforts.'}}]",2021-03-25 20:17:18+00:00,1.38E+18,"{'retweet_count': 196, 'reply_count': 84, 'like_count': 1105, 'quote_count': 14}","The US will resume diplomatic ties with Palestinians that were cut under the Trump administration, the US ambassador to the United Nations says ",1105,196,84,14,https://t.co/Ft9PfyLcpB,1399,"['US', 'US']",,['United States'],[]
2261,2261,2261,2261,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-25 20:16:07+00:00,1.38E+18,"{'retweet_count': 73, 'reply_count': 75, 'like_count': 284, 'quote_count': 17}",Los Angeles officials have moved ahead with the shut down of a homeless encampment in Echo Park following a night of confrontations between police and demonstrators ,284,73,75,17,https://t.co/ky9yKiU8xs,449,['Los Angeles'],,['United States'],[]
2262,2262,2262,2262,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029882746', 'name': 'Arrested Development (Netflix)'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-25 19:11:54+00:00,1.38E+18,"{'retweet_count': 2211, 'reply_count': 453, 'like_count': 8872, 'quote_count': 2871}","Jessica Walter, an award-winning actress beloved for her role in the television series ""Arrested Development,"" died Wednesday in her sleep at her home in New York City ",8872,2211,453,2871,https://t.co/HgF72ypwDd,14407,['New York City'],,['United States'],[]
2263,2263,2263,2263,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-25 18:56:37+00:00,1.38E+18,"{'retweet_count': 99, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @CNNPolitics: President Biden says the US must ""hold China accountable to follow the rules"" when it comes to imports, exports and human…",0,99,0,0,,99,"['US', 'China']",,"['United States', 'China']",[]
2264,2264,2264,2264,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-25 18:28:06+00:00,1.38E+18,"{'retweet_count': 482, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @CNNPolitics: President Biden says Republican efforts to restrict voting in many states are “un-American” and “sick” and compared the ef…,0,482,0,0,,482,[],,[''],[]
2265,2265,2265,2265,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-25 18:27:55+00:00,1.38E+18,"{'retweet_count': 110, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @CNNPolitics: President Biden warns there will be “responses” if North Korea continues to fire ballistic missiles, following the second…",0,110,0,0,,110,['North Korea'],,"['Korea, Dem']",[]
2266,2266,2266,2266,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-25 16:08:49+00:00,1.38E+18,"{'retweet_count': 262, 'reply_count': 159, 'like_count': 2355, 'quote_count': 70}","President Biden will announce a new Covid vaccine goal of 200 million shots for people within his first 100 days in office, doubling his first goal",2355,262,159,70,https://t.co/Ie5d5hkq9R,2846,[],,[''],[]
2267,2267,2267,2267,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-25 01:50:38+00:00,1.37E+18,"{'retweet_count': 234, 'reply_count': 114, 'like_count': 698, 'quote_count': 42}","AstraZeneca has updated its data on how well its coronavirus vaccine works, now saying it showed 76% efficacy against symptomatic disease",698,234,114,42,https://t.co/xThmS1vvrH,1088,[],,"['Korea, Dem']",[]
2268,2268,2268,2268,"[{'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '943144105453936641', 'name': 'The Pentagon', 'description': 'Headquarters of the United States Department of Defense, the Pentagon'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-25 01:05:49+00:00,1.37E+18,"{'retweet_count': 171, 'reply_count': 180, 'like_count': 854, 'quote_count': 26}",The Pentagon has approved a request from the Department of Health and Human Services to temporarily house unaccompanied migrant children at two Texas military bases ,854,171,180,26,https://t.co/c4kfZDE99s,1231,['Texas'],,['United States'],[]
2269,2269,2269,2269,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '867872043672326144', 'name': 'Supreme Court of the United States', 'description': 'Conversation about the Supreme Court and justices'}}]",2021-03-25 00:04:02+00:00,1.37E+18,"{'retweet_count': 229, 'reply_count': 109, 'like_count': 955, 'quote_count': 42}","A federal appeals court has ruled that states may restrict the open carrying of guns in public, a major ruling that is certain to be appealed to a US Supreme Court hostile to limits on the Second Amendment right to bear arms ",955,229,109,42,https://t.co/DjsmvnKmgb,1335,[],,['United States'],[]
2270,2270,2270,2270,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-24 23:16:52+00:00,1.37E+18,"{'retweet_count': 415, 'reply_count': 232, 'like_count': 761, 'quote_count': 150}","North Korea launched two ballistic missiles, a senior US official tells CNN. It's not known yet whether they were short, medium or long range. ",761,415,232,150,https://t.co/vhMFX1YDZ8,1558,"['North Korea', 'US']",,"['Korea, Dem']",[]
2271,2271,2271,2271,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596706635776', 'name': 'Retail'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596157251584', 'name': 'Grocery/Convenience'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040009977', 'name': 'Publix'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-24 21:42:45+00:00,1.37E+18,"{'retweet_count': 1053, 'reply_count': 440, 'like_count': 2387, 'quote_count': 497}",Atlanta police detain man who walked into a Publix Supermarket with five guns and body armor ,2387,1053,440,497,https://t.co/Zd3tQ6bTDb,4377,['Atlanta'],,['United States'],[]
2272,2272,2272,2272,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-24 21:40:55+00:00,1.37E+18,"{'retweet_count': 248, 'reply_count': 260, 'like_count': 2347, 'quote_count': 56}","The Senate has confirmed Dr. Rachel Levine as assistant health secretary at HHS, the first out transgender federal official confirmed by the chamber ",2347,248,260,56,https://t.co/sn4lEyuqlE,2911,[],,['United States'],[]
2273,2273,2273,2273,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-24 20:13:37+00:00,1.37E+18,"{'retweet_count': 371, 'reply_count': 135, 'like_count': 2753, 'quote_count': 46}","After centuries of carrying out executions, Virginia has now become the first Southern state — and 23rd overall — to abolish the death penalty",2753,371,135,46,https://t.co/telV837Yk2,3305,['Virginia'],,['United States'],[]
2274,2274,2274,2274,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-24 19:56:46+00:00,1.37E+18,"{'retweet_count': 106, 'reply_count': 57, 'like_count': 616, 'quote_count': 10}","President Biden has announced the release of $81 billion in funding from the Covid-19 relief law for school reopening, part of the administration's efforts toward getting the majority of schools opened in his first 100 days in office",616,106,57,10,https://t.co/o20do5PvbL,789,[],,['United States'],[]
2275,2275,2275,2275,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-24 18:33:28+00:00,1.37E+18,"{'retweet_count': 174, 'reply_count': 315, 'like_count': 1321, 'quote_count': 41}","President Biden is tasking Vice President Harris with overseeing efforts with Central American countries to stem the flow of migrants to the US southern border, senior administration officials say ",1321,174,315,41,https://t.co/wDuephJnIl,1851,['US'],,['United States'],[]
2276,2276,2276,2276,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1136221447452389386', 'name': 'Virginia Woolf', 'description': 'Author'}}, {'domain': {'id': '118', 'name': 'Award Show', 'description': 'Award shows, like the Oscars, Grammys, or VMAs'}, 'entity': {'id': '1359791088412753920', 'name': 'The 93rd Academy Awards 2021'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-24 02:30:22+00:00,1.37E+18,"{'retweet_count': 355, 'reply_count': 203, 'like_count': 2488, 'quote_count': 81}","George Segal, the Oscar-nominated actor known for roles ranging from ""Who's Afraid of Virginia Woolf?"" to ""A Touch of Class,"" has died. He was 87.",2488,355,203,81,https://t.co/KhqvcdWjm4,3127,[],,['United States'],[]
2277,2277,2277,2277,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-23 21:54:12+00:00,1.37E+18,"{'retweet_count': 137, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @CNNPolitics: The Justice Department refers former a Capitol riot prosecutor for internal investigation after an unapproved interview wi…,0,137,0,0,,137,[],,[''],[]
2278,2278,2278,2278,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-23 21:32:59+00:00,1.37E+18,"{'retweet_count': 145, 'reply_count': 33, 'like_count': 623, 'quote_count': 22}","The Centers for Medicare &amp; Medicaid Services is extending the Affordable Care Act special enrollment period by three months to August 15, the Biden administration has announced",623,145,33,22,https://t.co/dpvZAwV8mW,823,[],,['United States'],[]
2279,2279,2279,2279,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-23 21:09:01+00:00,1.37E+18,"{'retweet_count': 177, 'reply_count': 39, 'like_count': 553, 'quote_count': 15}",Authorities have closed Guatemala's international airport as volcanic ash blanketed planes and runways ,553,177,39,15,https://t.co/q68T6LaHal,784,['Guatemala'],,['Guatemala'],[]
2280,2280,2280,2280,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '888190307216506881', 'name': 'Joe Manchin', 'description': 'US Senator Joe Manchin (WV)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '888190307216506881', 'name': 'Joe Manchin', 'description': 'US Senator Joe Manchin (WV)'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-23 20:11:33+00:00,1.37E+18,"{'retweet_count': 839, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @CNNPolitics: Sen. Joe Manchin opposes two gun safety bills passed in the House earlier this month, underscoring Democratic divide over…",0,839,0,0,,839,[],,[''],[]
2281,2281,2281,2281,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '925131586479144961', 'name': 'Ralph Northam', 'description': 'US Governor of Virginia, \nRalph Northam'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '925131586479144961', 'name': 'Ralph Northam', 'description': 'US Governor of Virginia, \nRalph Northam'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-23 19:35:03+00:00,1.37E+18,"{'retweet_count': 109, 'reply_count': 72, 'like_count': 536, 'quote_count': 41}",Virginia Gov. Ralph Northam has announced he is rolling back Covid-19 restrictions on indoor and outdoor gatherings starting on April 1,536,109,72,41,https://t.co/znT8TqclPr,758,['Virginia'],,['United States'],[]
2282,2282,2282,2282,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2021-03-23 17:14:46+00:00,1.37E+18,"{'retweet_count': 1456, 'reply_count': 1125, 'like_count': 9836, 'quote_count': 600}","President Biden makes a push for gun control legislation, including universal background checks and an assault weapons ban",9836,1456,1125,600,https://t.co/s8wND7lNX9,13017,[],,['United States'],[]
